travelCode,userCode,from,to,flightType,price_flight,time,distance,agency,date_flight,year,month,day,day_of_week,name,place,days,price_hotel,total,date_hotel,booking_month
2526,22,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2020-05-23,2020,5,23,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-05-21,5
2527,22,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2020-05-28,2020,5,28,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-05-28,5
2527,22,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,2020-05-31,2020,5,31,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-05-28,5
2530,22,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2020-06-18,2020,6,18,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-18,6
2530,22,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,2020-06-21,2020,6,21,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-18,6
2534,22,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,2020-07-16,2020,7,16,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-07-16,7
2534,22,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1386.46,1.55,597.61,Rainbow,2020-07-20,2020,7,20,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-07-16,7
2535,22,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,2020-07-23,2020,7,23,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-07-23,7
2535,22,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,2020-07-27,2020,7,27,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-07-23,7
2538,22,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2020-08-13,2020,8,13,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-08-13,8
2538,22,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2020-08-17,2020,8,17,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-08-13,8
2540,22,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2020-08-27,2020,8,27,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-08-27,8
2540,22,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2020-08-28,2020,8,28,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-08-27,8
2541,22,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2020-09-03,2020,9,3,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2020-09-03,9
2541,22,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,2020-09-04,2020,9,4,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2020-09-03,9
2545,22,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2020-10-01,2020,10,1,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-10-01,10
2545,22,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,2020-10-03,2020,10,3,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-10-01,10
2550,22,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,2020-11-05,2020,11,5,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-11-05,11
2550,22,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,2020-11-07,2020,11,7,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-11-05,11
2556,22,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,2020-12-17,2020,12,17,Thursday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-12-17,12
2556,22,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,2020-12-21,2020,12,21,Monday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-12-17,12
2558,22,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,2020-12-31,2020,12,31,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-12-31,12
2558,22,Rio de Janeiro (RJ),Aracaju (SE),premium,1091.21,1.55,597.61,CloudFy,2021-01-04,2021,1,4,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-12-31,12
2559,22,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,2021-01-07,2021,1,7,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-01-07,1
2559,22,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2021-01-08,2021,1,8,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-01-07,1
2564,22,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2021-02-11,2021,2,11,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-02-11,2
2564,22,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2021-02-13,2021,2,13,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-02-11,2
2566,22,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,2021-02-25,2021,2,25,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-02-25,2
2566,22,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,2021-03-01,2021,3,1,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-02-25,2
2569,22,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,2021-03-18,2021,3,18,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-03-18,3
2569,22,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,2021-03-20,2021,3,20,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-03-18,3
2572,22,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2021-04-08,2021,4,8,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-04-08,4
2572,22,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,2021-04-09,2021,4,9,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-04-08,4
2577,22,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2021-05-13,2021,5,13,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-05-13,5
2577,22,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,2021-05-14,2021,5,14,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-05-13,5
2578,22,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,2021-05-20,2021,5,20,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-05-20,5
2578,22,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,2021-05-23,2021,5,23,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-05-20,5
2581,22,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,2021-06-10,2021,6,10,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-06-10,6
2581,22,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,2021-06-13,2021,6,13,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-06-10,6
2582,22,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2021-06-17,2021,6,17,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2021-06-17,6
2582,22,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2021-06-21,2021,6,21,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2021-06-17,6
2584,22,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,2021-07-01,2021,7,1,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-07-01,7
2584,22,Rio de Janeiro (RJ),Recife (PE),premium,1333.52,2.3,885.57,CloudFy,2021-07-03,2021,7,3,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-07-01,7
2588,22,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,2021-07-29,2021,7,29,Thursday,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-07-29,7
2588,22,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2021-08-02,2021,8,2,Monday,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-07-29,7
2589,22,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,2021-08-05,2021,8,5,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-08-05,8
2589,22,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,2021-08-06,2021,8,6,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-08-05,8
2591,22,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2021-08-19,2021,8,19,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-08-19,8
2591,22,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,2021-08-22,2021,8,22,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-08-19,8
2592,22,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,2021-08-26,2021,8,26,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2021-08-26,8
2592,22,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,2021-08-27,2021,8,27,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2021-08-26,8
2596,22,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,2021-09-23,2021,9,23,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-09-23,9
2596,22,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,2021-09-24,2021,9,24,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-09-23,9
2600,22,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,2021-10-21,2021,10,21,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-10-21,10
2600,22,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,2021-10-24,2021,10,24,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-10-21,10
2602,22,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2021-11-04,2021,11,4,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-11-04,11
2602,22,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2021-11-08,2021,11,8,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-11-04,11
2603,22,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,2021-11-11,2021,11,11,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-11-11,11
2603,22,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,2021-11-13,2021,11,13,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-11-11,11
2605,22,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2021-11-25,2021,11,25,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-11-25,11
2605,22,Rio de Janeiro (RJ),Recife (PE),firstClass,1617.81,2.3,885.57,Rainbow,2021-11-26,2021,11,26,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-11-25,11
2608,22,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2021-12-16,2021,12,16,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-12-16,12
2608,22,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2021-12-18,2021,12,18,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-12-16,12
2610,22,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,2021-12-30,2021,12,30,Thursday,Hotel BD,Natal (RN),3,242.88,728.64,2021-12-30,12
2610,22,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,2022-01-02,2022,1,2,Sunday,Hotel BD,Natal (RN),3,242.88,728.64,2021-12-30,12
2613,22,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2022-01-20,2022,1,20,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2022-01-20,1
2613,22,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2022-01-21,2022,1,21,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2022-01-20,1
2618,22,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,2022-02-24,2022,2,24,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-02-24,2
2618,22,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,2022-02-27,2022,2,27,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-02-24,2
2629,22,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2022-05-12,2022,5,12,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-05-12,5
2629,22,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-05-16,2022,5,16,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-05-12,5
2631,22,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2022-05-26,2022,5,26,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2022-05-26,5
2631,22,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2022-05-30,2022,5,30,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2022-05-26,5
2632,23,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,2019-09-26,2019,9,26,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-09-26,9
2632,23,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,2019-09-28,2019,9,28,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-09-26,9
2634,23,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2019-10-10,2019,10,10,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-10-10,10
2634,23,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,2019-10-12,2019,10,12,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-10-10,10
2635,23,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2019-10-17,2019,10,17,Thursday,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-17,10
2635,23,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2019-10-20,2019,10,20,Sunday,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-17,10
2643,23,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,2019-12-12,2019,12,12,Thursday,Hotel K,Salvador (BH),2,263.41,526.82,2019-12-12,12
2643,23,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,2019-12-14,2019,12,14,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2019-12-12,12
2645,23,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,2019-12-26,2019,12,26,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-12-26,12
2645,23,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,2019-12-30,2019,12,30,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-12-26,12
2650,23,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2020-01-30,2020,1,30,Thursday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-01-30,1
2650,23,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2020-02-02,2020,2,2,Sunday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-01-30,1
2652,23,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2020-02-13,2020,2,13,Thursday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-02-13,2
2652,23,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2020-02-14,2020,2,14,Friday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-02-13,2
2653,23,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2020-02-20,2020,2,20,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-20,2
2653,23,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2020-02-22,2020,2,22,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-20,2
2654,23,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2020-02-27,2020,2,27,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-27,2
2654,23,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2020-03-01,2020,3,1,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-27,2
2658,23,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2020-03-26,2020,3,26,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-03-26,3
2658,23,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2020-03-29,2020,3,29,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-03-26,3
2660,23,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2020-04-09,2020,4,9,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2020-04-09,4
2660,23,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2020-04-13,2020,4,13,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2020-04-09,4
2663,23,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2020-04-30,2020,4,30,Thursday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-04-30,4
2663,23,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2020-05-01,2020,5,1,Friday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-04-30,4
2668,23,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2020-06-04,2020,6,4,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-06-04,6
2668,23,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2020-06-08,2020,6,8,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-06-04,6
2671,23,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2020-06-25,2020,6,25,Thursday,Hotel BD,Natal (RN),3,242.88,728.64,2020-06-25,6
2671,23,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2020-06-28,2020,6,28,Sunday,Hotel BD,Natal (RN),3,242.88,728.64,2020-06-25,6
2672,23,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2020-07-02,2020,7,2,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-02,7
2672,23,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2020-07-04,2020,7,4,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-02,7
2676,23,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2020-07-30,2020,7,30,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-30,7
2676,23,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2020-08-01,2020,8,1,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-30,7
2677,23,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,2020-08-06,2020,8,6,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-08-06,8
2677,23,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2020-08-08,2020,8,8,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-08-06,8
2680,23,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2020-08-27,2020,8,27,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-08-27,8
2680,23,Rio de Janeiro (RJ),Recife (PE),firstClass,1617.81,2.3,885.57,Rainbow,2020-08-29,2020,8,29,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-08-27,8
2688,23,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,2020-10-22,2020,10,22,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2020-10-22,10
2688,23,Salvador (BH),Aracaju (SE),premium,1247.02,2.16,830.86,Rainbow,2020-10-23,2020,10,23,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2020-10-22,10
2691,23,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,2020-11-12,2020,11,12,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-11-12,11
2691,23,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,2020-11-14,2020,11,14,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-11-12,11
2694,23,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,2020-12-03,2020,12,3,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-12-03,12
2694,23,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,2020-12-04,2020,12,4,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-12-03,12
2700,23,Recife (PE),Rio de Janeiro (RJ),economic,908.93,2.3,885.57,Rainbow,2021-01-14,2021,1,14,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-01-14,1
2700,23,Rio de Janeiro (RJ),Recife (PE),economic,932.59,2.3,885.57,Rainbow,2021-01-16,2021,1,16,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-01-14,1
2704,23,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,2021-02-11,2021,2,11,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-02-11,2
2704,23,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,2021-02-14,2021,2,14,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-02-11,2
2708,23,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,2021-03-11,2021,3,11,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2021-03-11,3
2708,23,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,2021-03-14,2021,3,14,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2021-03-11,3
2711,23,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,2021-04-01,2021,4,1,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-04-01,4
2711,23,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,2021-04-05,2021,4,5,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-04-01,4
2718,23,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2021-05-20,2021,5,20,Thursday,Hotel BD,Natal (RN),4,242.88,971.52,2021-05-20,5
2718,23,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2021-05-24,2021,5,24,Monday,Hotel BD,Natal (RN),4,242.88,971.52,2021-05-20,5
2719,23,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,2021-05-27,2021,5,27,Thursday,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-05-27,5
2719,23,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2021-05-28,2021,5,28,Friday,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-05-27,5
2720,23,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,2021-06-03,2021,6,3,Thursday,Hotel K,Salvador (BH),2,263.41,526.82,2021-06-03,6
2720,23,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,2021-06-05,2021,6,5,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2021-06-03,6
2732,23,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,2021-08-26,2021,8,26,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2021-08-26,8
2732,23,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,2021-08-30,2021,8,30,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2021-08-26,8
2744,23,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,2021-11-18,2021,11,18,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2021-11-18,11
2744,23,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,2021-11-19,2021,11,19,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2021-11-18,11
2754,23,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2022-01-27,2022,1,27,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2022-01-27,1
2754,23,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,2022-01-29,2022,1,29,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2022-01-27,1
2756,23,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2022-02-10,2022,2,10,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-02-10,2
2756,23,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,2022-02-12,2022,2,12,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-02-10,2
2758,23,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,2022-02-24,2022,2,24,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2022-02-24,2
2758,23,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2022-02-26,2022,2,26,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2022-02-24,2
